2025-04-11 00:07:51,1196,USDC/ETH,0.95,INVESTIR
2025-04-11 00:17:51,1197,USDC/ETH,0.95,INVESTIR
2025-04-11 00:27:51,1198,USDC/ETH,0.95,INVESTIR
2025-04-11 00:37:51,1199,USDC/ETH,0.95,INVESTIR
2025-04-11 00:47:51,1200,USDC/ETH,0.95,INVESTIR
2025-04-11 00:57:51,1201,USDC/ETH,0.95,INVESTIR
2025-04-11 01:07:51,1202,USDC/ETH,0.95,INVESTIR
2025-04-11 01:17:51,1203,USDC/ETH,0.95,INVESTIR
2025-04-11 01:27:51,1204,USDC/ETH,0.95,INVESTIR
2025-04-11 01:37:51,1205,USDC/ETH,0.95,INVESTIR
2025-04-11 01:47:51,1206,USDC/ETH,0.95,INVESTIR
2025-04-11 01:57:51,1207,USDC/ETH,0.95,INVESTIR
2025-04-11 02:07:51,1208,USDC/ETH,0.95,INVESTIR
2025-04-11 02:17:51,1209,USDC/ETH,0.95,INVESTIR
2025-04-11 02:27:51,1210,USDC/ETH,0.95,INVESTIR
2025-04-11 02:37:51,1211,USDC/ETH,0.95,INVESTIR
2025-04-11 02:47:51,1212,USDC/ETH,0.95,INVESTIR
2025-04-11 02:57:51,1213,USDC/ETH,0.95,INVESTIR
2025-04-11 03:07:51,1214,USDC/ETH,0.95,INVESTIR
2025-04-11 03:17:51,1215,USDC/ETH,0.95,INVESTIR
2025-04-11 03:27:51,1216,USDC/ETH,0.95,INVESTIR
2025-04-11 03:37:51,1217,USDC/ETH,0.95,INVESTIR
2025-04-11 03:47:51,1218,USDC/ETH,0.95,INVESTIR
2025-04-11 03:57:52,1219,USDC/ETH,0.95,INVESTIR
2025-04-11 04:07:52,1220,USDC/ETH,0.95,INVESTIR
2025-04-11 04:17:52,1221,USDC/ETH,0.95,INVESTIR
2025-04-11 04:27:52,1222,USDC/ETH,0.95,INVESTIR
2025-04-11 04:37:52,1223,USDC/ETH,0.95,INVESTIR
2025-04-11 04:47:52,1224,USDC/ETH,0.95,INVESTIR
2025-04-11 04:57:52,1225,USDC/ETH,0.95,INVESTIR
2025-04-11 05:07:52,1226,USDC/ETH,0.95,INVESTIR
2025-04-11 05:17:52,1227,USDC/ETH,0.95,INVESTIR
2025-04-11 05:27:52,1228,USDC/ETH,0.95,INVESTIR
2025-04-11 05:37:52,1229,USDC/ETH,0.95,INVESTIR
2025-04-11 05:47:54,1230,USDC/ETH,0.95,INVESTIR
2025-04-11 05:57:54,1231,USDC/ETH,0.95,INVESTIR
2025-04-11 06:07:54,1232,USDC/ETH,0.95,INVESTIR
2025-04-11 06:17:54,1233,USDC/ETH,0.95,INVESTIR
2025-04-11 06:27:54,1234,USDC/ETH,0.95,INVESTIR
2025-04-11 06:37:54,1235,USDC/ETH,0.95,INVESTIR
2025-04-11 06:47:54,1236,USDC/ETH,0.95,INVESTIR
2025-04-11 06:57:54,1237,USDC/ETH,0.95,INVESTIR
2025-04-11 07:07:54,1238,USDC/ETH,0.95,INVESTIR
2025-04-11 07:17:54,1239,USDC/ETH,0.95,INVESTIR
2025-04-11 07:27:54,1240,USDC/ETH,0.95,INVESTIR
2025-04-11 07:37:54,1241,USDC/ETH,0.95,INVESTIR
2025-04-11 07:47:54,1242,USDC/ETH,0.95,INVESTIR
2025-04-11 07:57:54,1243,USDC/ETH,0.95,INVESTIR
2025-04-11 08:07:54,1244,USDC/ETH,0.95,INVESTIR
2025-04-11 08:17:54,1245,USDC/ETH,0.95,INVESTIR
2025-04-11 08:27:54,1246,USDC/ETH,0.95,INVESTIR
2025-04-11 08:37:54,1247,USDC/ETH,0.95,INVESTIR
2025-04-11 08:47:54,1248,USDC/ETH,0.95,INVESTIR
2025-04-11 08:57:54,1249,USDC/ETH,0.95,INVESTIR
2025-04-11 09:07:54,1250,USDC/ETH,0.95,INVESTIR
2025-04-11 09:17:54,1251,USDC/ETH,0.95,INVESTIR
2025-04-11 09:27:54,1252,USDC/ETH,0.95,INVESTIR
2025-04-11 09:37:54,1253,USDC/ETH,0.95,INVESTIR
2025-04-11 09:47:55,1254,USDC/ETH,0.95,INVESTIR
2025-04-11 09:57:55,1255,USDC/ETH,0.95,INVESTIR
2025-04-11 10:07:55,1256,USDC/ETH,0.95,INVESTIR
2025-04-11 10:17:55,1257,USDC/ETH,0.95,INVESTIR
2025-04-11 10:27:55,1258,USDC/ETH,0.95,INVESTIR
2025-04-11 10:37:55,1259,USDC/ETH,0.95,INVESTIR
2025-04-11 10:47:55,1260,USDC/ETH,0.95,INVESTIR
2025-04-11 10:57:55,1261,USDC/ETH,0.95,INVESTIR
2025-04-11 11:07:55,1262,USDC/ETH,0.95,INVESTIR
2025-04-11 11:17:55,1263,USDC/ETH,0.95,INVESTIR
2025-04-11 11:27:55,1264,USDC/ETH,0.95,INVESTIR
2025-04-11 11:37:55,1265,USDC/ETH,0.95,INVESTIR
2025-04-11 11:47:55,1266,USDC/ETH,0.95,INVESTIR
2025-04-11 11:57:55,1267,USDC/ETH,0.95,INVESTIR
2025-04-11 12:07:55,1268,USDC/ETH,0.95,INVESTIR
2025-04-11 12:17:55,1269,USDC/ETH,0.95,INVESTIR
2025-04-11 12:27:55,1270,USDC/ETH,0.95,INVESTIR
2025-04-11 12:37:55,1271,USDC/ETH,0.95,INVESTIR
2025-04-11 12:47:55,1272,USDC/ETH,0.95,INVESTIR
2025-04-11 12:57:55,1273,USDC/ETH,0.95,INVESTIR
2025-04-11 13:07:55,1274,USDC/ETH,0.95,INVESTIR
2025-04-11 13:17:55,1275,USDC/ETH,0.95,INVESTIR
2025-04-11 13:27:55,1276,USDC/ETH,0.95,INVESTIR
2025-04-11 13:37:55,1277,USDC/ETH,0.95,INVESTIR
2025-04-11 13:47:55,1278,USDC/ETH,0.95,INVESTIR
2025-04-11 13:57:55,1279,USDC/ETH,0.95,INVESTIR
2025-04-11 14:07:55,1280,USDC/ETH,0.95,INVESTIR
2025-04-11 14:17:55,1281,USDC/ETH,0.95,INVESTIR
2025-04-11 14:27:56,1282,USDC/ETH,0.95,INVESTIR
2025-04-11 14:37:56,1283,USDC/ETH,0.95,INVESTIR
2025-04-11 14:47:56,1284,USDC/ETH,0.95,INVESTIR
2025-04-11 14:57:57,1285,USDC/ETH,0.95,INVESTIR
2025-04-11 15:07:57,1286,USDC/ETH,0.95,INVESTIR
2025-04-11 15:17:57,1287,USDC/ETH,0.95,INVESTIR
2025-04-11 15:27:57,1288,USDC/ETH,0.95,INVESTIR
2025-04-11 15:37:58,1289,USDC/ETH,0.95,INVESTIR
2025-04-11 15:47:58,1290,USDC/ETH,0.95,INVESTIR
