2025-04-16 00:08:40,1916,USDC/ETH,0.95,INVESTIR
2025-04-16 00:18:40,1917,USDC/ETH,0.95,INVESTIR
2025-04-16 00:28:40,1918,USDC/ETH,0.95,INVESTIR
2025-04-16 00:38:41,1919,USDC/ETH,0.95,INVESTIR
2025-04-16 00:48:41,1920,USDC/ETH,0.95,INVESTIR
2025-04-16 00:58:41,1921,USDC/ETH,0.95,INVESTIR
2025-04-16 01:08:41,1922,USDC/ETH,0.95,INVESTIR
2025-04-16 01:18:41,1923,USDC/ETH,0.95,INVESTIR
2025-04-16 01:28:41,1924,USDC/ETH,0.95,INVESTIR
2025-04-16 01:38:41,1925,USDC/ETH,0.95,INVESTIR
2025-04-16 01:48:41,1926,USDC/ETH,0.95,INVESTIR
2025-04-16 01:58:41,1927,USDC/ETH,0.95,INVESTIR
2025-04-16 02:08:41,1928,USDC/ETH,0.95,INVESTIR
2025-04-16 02:18:41,1929,USDC/ETH,0.95,INVESTIR
2025-04-16 02:28:41,1930,USDC/ETH,0.95,INVESTIR
2025-04-16 02:38:41,1931,USDC/ETH,0.95,INVESTIR
2025-04-16 02:48:41,1932,USDC/ETH,0.95,INVESTIR
2025-04-16 02:58:41,1933,USDC/ETH,0.95,INVESTIR
2025-04-16 03:08:41,1934,USDC/ETH,0.95,INVESTIR
2025-04-16 03:18:41,1935,USDC/ETH,0.95,INVESTIR
2025-04-16 03:28:41,1936,USDC/ETH,0.95,INVESTIR
2025-04-16 03:38:41,1937,USDC/ETH,0.95,INVESTIR
2025-04-16 03:48:41,1938,USDC/ETH,0.95,INVESTIR
2025-04-16 03:58:41,1939,USDC/ETH,0.95,INVESTIR
2025-04-16 04:08:43,1940,USDC/ETH,0.95,INVESTIR
2025-04-16 04:18:43,1941,USDC/ETH,0.95,INVESTIR
2025-04-16 04:28:43,1942,USDC/ETH,0.95,INVESTIR
2025-04-16 04:38:43,1943,USDC/ETH,0.95,INVESTIR
2025-04-16 04:48:43,1944,USDC/ETH,0.95,INVESTIR
